id_zone;INSEE_C;LIBGEO;EPCI;DEP;REG;loypredm2;lwr.IPm2;upr.IPm2;TYPPRED;nbobs_com;nbobs_mail;R2_adj,,,,
1007;76626;Saint-Nicolas-de-la-Haie;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;1;500;0,599163523
1007;76715;Trouville;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;3;500;0,599163523
1007;76055;Baons-le-Comte;247600620;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;76382;Lanquetot;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;6;500;0,599163523
1007;76712;La Trinité-du-Mont;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;76253;Étoutteville;200069847;76;28;11,83753703;9,419505788;14,87628821;maille;3;500;0,599163523
1007;27563;Saint-Mards-de-Blacarville;200065787;27;28;11,83753703;9,419505788;14,87628821;maille;1;500;0,599163523
1007;76592;Saint-Jean-de-Folleville;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;3;500;0,599163523
1007;76531;Rocquefort;247600620;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;27263;Le Perrey;200065787;27;28;11,83753703;9,419505788;14,87628821;maille;2;500;0,599163523
1007;76318;Grand-Camp;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;1;500;0,599163523
1007;76022;Anquetierville;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1008;59227;Fenain;245901152;59;32;12,69238486;10,36405279;15,54378741;maille;28;1080;0,674017105
1008;59501;Rieulay;245901152;59;32;12,69238486;10,36405279;15,54378741;maille;0;1080;0,674017105
1008;59632;Wallers;200042190;59;32;12,69238486;10,36405279;15,54378741;maille;31;1080;0,674017105
1008;59027;Aubry-du-Hainaut;245901160;59;32;12,69238486;10,36405279;15,54378741;maille;1;1080;0,674017105
1008;59203;Erre;245901152;59;32;12,69238486;10,36405279;15,54378741;maille;1;1080;0,674017105
1008;59314;Hornaing;245901152;59;32;12,69238486;10,36405279;15,54378741;maille;6;1080;0,674017105
1008;59446;Oisy;200042190;59;32;12,69238486;10,36405279;15,54378741;maille;2;1080;0,674017105
1008;59014;Anzin;245901160;59;32;12,20207554;9,963920901;14,94297766;commune;751;1080;0,674017105
1008;59297;Hélesmes;200042190;59;32;12,69238486;10,36405279;15,54378741;maille;4;1080;0,674017105
1008;59491;Raismes;200042190;59;32;12,33693703;10,06484029;15,12195036;commune;252;1080;0,674017105
1008;59064;Bellaing;200042190;59;32;12,69238486;10,36405279;15,54378741;maille;4;1080;0,674017105
1009;38339;Roche;243801255;38;84;13,53129216;11,60932384;15,77144976;maille;19;777;0,779789233
1009;38172;Four;243800604;38;84;13,53129216;11,60932384;15,77144976;maille;30;777;0,779789233
1009;38223;Maubec;243800604;38;84;13,53129216;11,60932384;15,77144976;maille;10;777;0,779789233
1009;38102;Chèzeneuve;243800604;38;84;13,53129216;11,60932384;15,77144976;maille;0;777;0,779789233
1009;38136;Crachier;243800604;38;84;13,53129216;11,60932384;15,77144976;maille;1;777;0,779789233
1009;38230;Meyrié;243800604;38;84;13,53129216;11,60932384;15,77144976;maille;2;777;0,779789233
1009;38149;Domarin;243800604;38;84;13,53129216;11,60932384;15,77144976;maille;16;777;0,779789233
1009;38193;L'Isle-d'Abeau;243800604;38;84;13,65402612;11,72222761;15,90418097;commune;666;777;0,779789233
1009;38352;Saint-Alban-de-Roche;243800604;38;84;13,53129216;11,60932384;15,77144976;maille;33;777;0,779789233
101;44003;Ancenis-Saint-Géréon;244400552;44;52;12,90835809;10,28329047;16,20354001;commune;554;799;0,629387572
101;44207;Trans-sur-Erdre;244400552;44;52;11,83234052;9,418654659;14,86457326;maille;2;799;0,629387572
101;44205;Les Touches;244400503;44;52;11,83234052;9,418654659;14,86457326;maille;16;799;0,629387572
101;44134;Pouillé-les-Côteaux;244400552;44;52;11,83234052;9,418654659;14,86457326;maille;0;799;0,629387572
101;44141;La Remaudière;200067866;44;52;11,83234052;9,418654659;14,86457326;maille;0;799;0,629387572
101;44107;Mouzeil;244400552;44;52;11,83234052;9,418654659;14,86457326;maille;13;799;0,629387572
